Lat,Long,Nsat,Altitude,Height,SolarRadiation,Temperature,Humidity,Acceleration,devEUI,TimeStamp,Time,Frequency,Bandwidth,RSSI,SNR,CycleTimeTX,MeanCurrentTX,TotalChargeTX,CycleTimeSleep,MeanCurrentSleep,TotalChargeSleep
43.79857533333333,11.253395166666667,11,126.2,45.2,2527,26.3,46.5,9.20392901939519,0016c001f0116140,1748264457563,2025-05-26 15:00:57,2009453000.0,137.0,-87.0,-16.2,38115,19.309786173422538,735992.5,38900,9.821182519280208,382044.00000000006
43.7986105,11.253422333333331,11,123.7,45.2,2914,26.8,46.7,8.977069900093575,0016c001f0116140,1748265630572,2025-05-26 15:20:30,2009609400.0,137.0,-84.0,-12.8,38300,19.37181462140992,741940.5,37550,9.825366178428762,368942.5
43.79861666666667,11.253379166666669,11,124.0,45.2,3301,27.1,46.2,9.156203477986296,0016c001f0116140,1748265900526,2025-05-26 15:25:00,2009765600.0,137.0,-81.0,-9.8,37925,18.968859591298617,719394.0000000001,38750,9.820903225806452,380560.0
43.798651,11.253379166666669,12,111.5,45.2,1639,26.0,45.4,9.49258658740497,0016c001f0116140,1748260139551,2025-05-26 13:48:59,2009921900.0,137.0,-85.0,-13.8,39380,17.662709497206706,695557.5000000001,37560,9.81630724174654,368700.5
43.798646833333336,11.253415166666668,11,116.3,45.2,1851,26.1,45.0,9.361528107942313,0016c001f0116140,1748262115644,2025-05-26 14:21:55,2009453000.0,137.0,-86.0,-14.5,38325,17.88553163731246,685463.0000000001,38515,9.82100480332338,378256.0
43.7986285,11.253434666666667,12,122.5,45.2,1191,26.0,45.2,9.10316150300143,0016c001f0116140,1748263105470,2025-05-26 14:38:25,2009921900.0,137.0,-86.0,-15.2,39670,19.599697504411395,777520.0,39525,9.820177103099304,388142.5
43.79860116666666,11.253361666666668,11,126.7,45.2,1479,26.0,46.5,9.069867915661888,0016c001f0116140,1748263825560,2025-05-26 14:50:25,2009453000.0,137.0,-87.0,-15.8,39505,18.035767624351347,712503.0,38930,9.816015926021064,382137.5
43.798633,11.253376,10,121.2,45.2,1168,26.8,45.7,9.119981449165383,0016c001f0116140,1748267252513,2025-05-26 15:47:32,2009765600.0,137.0,-84.0,-12.8,39930,17.559053343350865,701133.0,39810,9.825244913338356,391143.0
43.798643,11.253373333333334,9,118.8,45.2,2056,26.5,46.0,9.40560408128922,0016c001f0116140,1748267701535,2025-05-26 15:55:01,2009453000.0,137.0,-85.0,-14.0,38355,17.873784382740194,685549.0000000001,38125,9.817140983606556,374278.5
43.79858816666667,11.253434166666668,10,125.3,45.2,2314,26.6,46.5,9.223464189440168,0016c001f0116140,1748268351679,2025-05-26 16:05:51,2009921900.0,137.0,-79.0,-8.0,38465,19.85493305602496,763720.0,38450,9.822535760728218,377676.5
43.79865633333333,11.253358833333332,9,116.2,45.2,2269,27.3,43.6,9.112637236496916,0016c001f0116140,1748257893555,2025-05-26 13:11:33,2009609400.0,137.0,-78.0,-7.0,38725,66.60821174951582,2579403.0,37185,21.481376899287348,798785.0
43.79867133333333,11.253334166666669,9,111.0,45.2,1867,27.1,44.1,9.217232365326318,0016c001f0116140,1748258069598,2025-05-26 13:14:29,2009765600.0,137.0,-82.0,-11.0,38190,19.07333071484682,728410.5,38570,9.821415607985482,378812.00000000006
43.7986515,11.253371833333333,12,110.3,45.2,1396,26.1,45.0,9.185780189440532,0016c001f0116140,1748259870540,2025-05-26 13:44:30,2009765600.0,137.0,-85.0,-14.2,38970,19.361816782140107,754530.0,38640,9.819862836438924,379439.5
43.7986435,11.253367666666668,12,111.9,45.2,2238,26.0,45.2,9.212126391616966,0016c001f0116140,1748260320504,2025-05-26 13:52:00,2009765600.0,137.0,-85.0,-14.0,38890,19.372447930059145,753394.5,39180,9.820661051556916,384773.5
43.79863766666666,11.253397166666666,12,113.8,45.2,2216,26.0,44.6,9.519177193537343,0016c001f0116140,1748260588541,2025-05-26 13:56:28,2009765600.0,137.0,-84.0,-12.8,38850,25.803770913770915,1002476.5,38355,9.821418328770696,376700.5
43.798631666666665,11.2533745,12,109.5,45.2,1745,26.1,45.0,9.24218406755341,0016c001f0116140,1748260680539,2025-05-26 13:58:00,2009609400.0,137.0,-84.0,-13.5,39055,19.335014722826784,755129.0000000001,38880,9.82025462962963,381811.50000000006
43.79867466666666,11.2533635,12,112.2,45.2,1624,26.1,44.7,9.200126666359564,0016c001f0116140,1748260948503,2025-05-26 14:02:28,2009765600.0,137.0,-84.0,-12.8,38730,17.799096307771755,689359.0000000001,37995,9.819910514541387,373107.5
43.798614,11.253402833333332,10,126.7,45.2,2367,26.8,45.7,9.294659650544986,0016c001f0116140,1748269052498,2025-05-26 16:17:32,2009453000.0,137.0,-81.0,-10.2,38750,19.79738064516129,767148.5,38935,9.818556568640044,382285.50000000006
43.79864233333333,11.253369333333334,11,121.3,45.2,1275,26.8,45.5,9.285809206540351,0016c001f0116140,1748269499656,2025-05-26 16:24:59,2009765600.0,137.0,-80.0,-9.2,38100,20.06177165354331,764353.5000000001,39505,9.821668143273005,388005.0
43.79864383333334,11.253372666666667,11,118.8,45.2,1449,26.8,44.7,9.279792210803729,0016c001f0116140,1748269589565,2025-05-26 16:26:29,2009453000.0,137.0,-81.0,-10.0,39200,19.457908163265305,762750.0,37920,9.818644514767934,372323.00000000006
43.79863116666667,11.2534735,10,113.7,45.2,2094,26.1,44.7,9.1700861591174,0016c001f0116140,1748261309497,2025-05-26 14:08:29,2009765600.0,137.0,-85.0,-14.0,38195,19.933433695509883,761357.5,39550,9.823754740834389,388529.50000000006
43.7986155,11.253379666666667,10,116.8,45.2,2011,26.1,44.5,9.189987683547637,0016c001f0116140,1748261577587,2025-05-26 14:12:57,2009765600.0,137.0,-84.0,-12.5,39170,17.69663007403625,693176.9999999999,39830,9.820361536530251,391145.0
43.798612,11.253383666666666,11,117.7,45.2,2102,26.1,44.7,9.500008758989098,0016c001f0116140,1748261667503,2025-05-26 14:14:27,2009453000.0,137.0,-84.0,-13.2,38880,17.815547839506173,692668.5,38870,9.820491381528171,381722.5
43.7986355,11.253459833333334,12,123.7,45.2,1092,26.0,44.9,9.14960508319318,0016c001f0116140,1748262925530,2025-05-26 14:35:25,2009765600.0,137.0,-86.0,-14.8,39655,17.612255705459592,698414.0000000001,37965,9.816870802054524,372697.5
43.79863916666667,11.253438333333332,12,126.5,45.2,1920,26.0,45.6,9.103957400787062,0016c001f0116140,1748263556536,2025-05-26 14:45:56,2009765600.0,137.0,-87.0,-16.0,39545,18.304804652927047,723863.5,39855,9.819131852967006,391341.5
43.798574333333335,11.253394666666669,10,129.1,45.2,2398,26.1,46.4,9.053289177367414,0016c001f0116140,1748264185528,2025-05-26 14:56:25,2009453000.0,137.0,-88.0,-17.2,39260,17.692791645440654,694619.0,38845,9.82020852104518,381466.0
43.798627833333335,11.253404666666668,11,123.6,45.2,2876,27.0,46.5,9.101257110669604,0016c001f0116140,1748265722509,2025-05-26 15:22:02,2009453000.0,137.0,-82.0,-11.2,40065,19.944627480344444,799081.5000000001,40225,9.820658794282163,395036.0
43.79861516666666,11.253389833333332,10,124.3,45.2,3271,27.1,46.2,9.220087690245515,0016c001f0116140,1748266081612,2025-05-26 15:28:01,2009921900.0,137.0,-83.0,-12.2,38705,18.104327606252426,700728.0,39635,9.820499558471049,389235.5
43.79868333333334,11.253298,10,120.2,45.2,1555,26.8,45.7,9.113296445223416,0016c001f0116140,1748269318535,2025-05-26 16:21:58,2009453000.0,137.0,-84.0,-12.5,38600,19.629624352331607,757703.5,37525,9.821892071952032,368566.5
43.798597666666666,11.253401,12,119.4,45.2,561,26.3,44.4,9.187277739153624,0016c001f0116140,1748270128663,2025-05-26 16:35:28,2009765600.0,137.0,-83.0,-11.8,38170,20.094603091433065,767011.0000000001,39175,9.817128270580728,384586.0
43.79865766666666,11.253383333333334,12,118.1,45.2,1062,26.7,45.1,9.191329883069068,0016c001f0116140,1748269677491,2025-05-26 16:27:57,2009921900.0,137.0,-81.0,-10.0,38790,19.56346996648621,758866.9999999999,39815,9.820545020720834,391005.0
43.798613,11.253397,12,118.5,45.2,1290,26.3,43.9,9.325390571495586,0016c001f0116140,1748270039626,2025-05-26 16:33:59,2009453000.0,137.0,-82.0,-10.5,39915,19.459488913942128,776725.5,38475,9.821910331384016,377898.0
43.79858866666667,11.253384333333331,11,118.8,45.2,918,26.1,44.7,9.2568295390195,0016c001f0116140,1748270397676,2025-05-26 16:39:57,2009921900.0,137.0,-83.0,-11.8,36435,19.27721970632633,702365.5,39720,9.820153575025175,390056.50000000006
43.79863316666667,11.253363666666669,11,115.5,45.2,1161,26.0,45.5,9.29299682494826,0016c001f0116140,1748270671557,2025-05-26 16:44:31,2009453000.0,137.0,-83.0,-12.2,38705,17.7626663221806,687504.0000000001,39675,9.817076244486453,389492.5
43.798633,11.2533675,11,115.5,45.2,1100,26.0,45.1,9.181141227771844,0016c001f0116140,1748270759631,2025-05-26 16:45:59,2009921900.0,137.0,-84.0,-13.0,36430,18.47776557782048,673145.0,38720,9.820712809917357,380258.00000000006
43.79865683333333,11.253380833333331,12,110.9,45.2,736,25.6,45.7,9.501548483156965,0016c001f0116140,1748271208553,2025-05-26 16:53:28,2009921900.0,137.0,-86.0,-15.2,38435,19.70443606088201,757340.0,39075,9.81568777991043,383548.00000000006
43.79862666666666,11.253397,12,114.5,45.2,136,25.3,46.1,9.025981490704371,0016c001f0116140,1748271745541,2025-05-26 17:02:25,2009453000.0,137.0,-86.0,-14.8,39150,18.08100893997446,707871.5000000001,38495,9.815885179893492,377862.5
43.7986185,11.2533435,11,123.9,45.2,212,25.3,45.7,9.32408242461283,0016c001f0116140,1748272563587,2025-05-26 17:16:03,2009609400.0,137.0,-87.0,-15.8,37415,18.035667513029534,674804.5,39535,9.820020235234605,388234.5
43.79862283333333,11.253346,11,124.1,45.2,607,25.2,45.7,9.19972790135805,0016c001f0116140,1748272653499,2025-05-26 17:17:33,2009453000.0,137.0,-84.0,-13.5,39290,17.69049376431662,695059.5,39510,9.819336876740069,387962.00000000006
43.79858333333333,11.253408,12,128.3,45.2,2087,26.0,46.4,9.16526913972228,0016c001f0116140,1748264005524,2025-05-26 14:53:25,2009609400.0,137.0,-87.0,-16.0,39000,18.10067948717949,705926.5000000001,40005,9.8198975128109,392845.0
43.79858283333333,11.253408333333333,12,121.6,45.2,2307,26.3,46.4,9.20686318253097,0016c001f0116140,1748264638581,2025-05-26 15:03:58,2009921900.0,137.0,-86.0,-15.2,37730,19.67961834084283,742512.0,37670,9.82083886381736,369951.0
43.7985845,11.253401333333333,11,126.5,45.2,2428,26.6,46.7,9.393304745969363,0016c001f0116140,1748265269642,2025-05-26 15:14:29,2009609400.0,137.0,-87.0,-16.2,37955,18.95202213147148,719324.0,37625,9.821647840531565,369539.50000000006
43.79861566666667,11.253381166666667,11,124.0,45.2,2633,27.1,46.5,9.428977739714824,0016c001f0116140,1748265992603,2025-05-26 15:26:32,2009453000.0,137.0,-84.0,-13.2,39460,20.230081094779525,798279.0,39570,9.82662370482689,388839.50000000006
43.79861183333333,11.2533915,11,123.8,45.2,3286,27.2,46.5,9.20798379600912,0016c001f0116140,1748266173561,2025-05-26 15:29:33,2009921900.0,137.0,-84.0,-12.5,39175,17.867338864071474,699953.0,39635,9.82488961776208,389409.50000000006
43.79860933333333,11.253399166666666,11,123.9,45.2,2428,27.1,45.2,9.350323390688509,0016c001f0116140,1748266442710,2025-05-26 15:34:02,2009921900.0,137.0,-87.0,-15.8,39385,17.977148660657612,708030.0,39595,9.821581007702994,388885.50000000006
43.7986375,11.2533775,10,120.1,45.2,1373,26.6,45.7,9.290731548162675,0016c001f0116140,1748267520606,2025-05-26 15:52:00,2009765600.0,137.0,-83.0,-12.2,38925,17.75985870263327,691302.5,39545,9.820900240232646,388367.5
43.79864,11.253374166666667,10,119.5,45.2,1829,26.6,45.7,9.249162646462697,0016c001f0116140,1748267612469,2025-05-26 15:53:32,2009765600.0,137.0,-84.0,-12.8,39850,19.153111668757845,763251.5000000001,39560,9.82142315470172,388535.5
43.79856316666667,11.253438166666667,10,128.7,45.2,2261,26.6,47.1,9.128796751956324,0016c001f0116140,1748268421606,2025-05-26 16:07:01,2009765600.0,137.0,-84.0,-13.5,38625,51.10451779935276,1973912.0,36350,9.817881705639614,356880.0
43.79856983333333,11.253441333333331,10,129.5,45.2,1593,26.7,46.0,9.187192884527644,0016c001f0116140,1748268599543,2025-05-26 16:09:59,2009453000.0,137.0,-83.0,-11.8,37835,22.721382317959563,859663.5000000001,38560,9.821434128630706,378714.5
43.7986015,11.2533895,11,124.1,45.2,2109,27.2,46.2,9.289151943416956,0016c001f0116140,1748266350652,2025-05-26 15:32:30,2009609400.0,137.0,-84.0,-12.8,39670,17.80586085202924,706358.5,39945,9.824471147828264,392438.5
43.7986325,11.253374333333332,10,121.8,45.2,2534,26.8,45.5,9.457434770436892,0016c001f0116140,1748266981491,2025-05-26 15:43:01,2009609400.0,137.0,-84.0,-13.0,39365,18.47098945764004,727110.5000000001,40025,9.820262336039974,393056.0
43.79857866666666,11.253427666666669,10,129.2,45.2,1578,26.6,46.0,9.177064597154116,0016c001f0116140,1748268512510,2025-05-26 16:08:32,2009609400.0,137.0,-82.0,-10.5,38450,23.03756827048115,885794.5000000001,39005,9.822574028970646,383129.50000000006
43.79854516666666,11.253420333333333,10,132.3,45.2,1738,26.8,46.1,9.29223685900128,0016c001f0116140,1748268960614,2025-05-26 16:16:00,2009609400.0,137.0,-81.0,-10.2,38020,21.23529721199369,807366.0000000001,38430,9.821415560759824,377437.00000000006
43.79863983333333,11.253381,11,122.8,45.2,2216,26.8,45.9,9.334581767947425,0016c001f0116140,1748269143537,2025-05-26 16:19:03,2009921900.0,137.0,-80.0,-9.5,37965,19.79575925194258,751546.0000000001,38675,9.821861667744022,379860.50000000006
43.79864283333333,11.253369666666666,13,112.1,45.2,918,25.3,45.7,9.055775897443851,0016c001f0116140,1748271567543,2025-05-26 16:59:27,2009921900.0,137.0,-87.0,-15.8,39735,19.501837171259595,774905.5,36995,9.816515745370998,363162.00000000006
43.798590833333336,11.253345666666666,12,124.4,45.2,364,25.3,45.9,9.25930616877852,0016c001f0116140,1748272116480,2025-05-26 17:08:36,2009765600.0,137.0,-84.0,-13.0,39030,19.303356392518577,753410.0,38910,9.818966846569005,382056.0
43.79860966666666,11.253365166666669,12,123.2,45.2,629,25.3,46.1,9.173331093280227,0016c001f0116140,1748272384592,2025-05-26 17:13:04,2009765600.0,137.0,-84.0,-12.8,37180,18.77461000537924,698040.0,39120,9.81997699386503,384157.5
43.79866183333333,11.253343,10,109.6,45.2,2238,26.7,44.1,9.291348508327744,0016c001f0116140,1748258788571,2025-05-26 13:26:28,2009921900.0,137.0,-84.0,-13.2,37610,18.041983515022604,678559.0000000001,39680,9.820803931451614,389689.50000000006
43.79862533333333,11.253383666666666,10,118.5,45.2,796,26.6,43.7,9.212454931233278,0016c001f0116140,1748269946605,2025-05-26 16:32:26,2009453000.0,137.0,-83.0,-12.2,38690,19.60578960971828,758548.0000000001,37310,9.816818547306353,366265.5
43.798628666666666,11.253386166666669,10,115.0,45.2,576,26.0,45.4,9.371021520512397,0016c001f0116140,1748270577579,2025-05-26 16:42:57,2009609400.0,137.0,-82.0,-11.2,39725,17.722983008181245,704045.5,39200,9.820357142857144,384958.00000000006
43.79862983333334,11.253384166666669,12,117.2,45.2,591,25.3,46.0,9.12438513931756,0016c001f0116140,1748271854516,2025-05-26 17:04:14,2009765600.0,137.0,-84.0,-13.5,39845,17.539804241435565,698873.5000000001,37635,9.820260395908065,369585.5
43.798576,11.2533475,12,121.6,45.2,690,25.3,45.5,9.446727313442496,0016c001f0116140,1748271933517,2025-05-26 17:05:33,2009609400.0,137.0,-85.0,-14.0,46780,34.804104318084654,1628136.0000000002,37945,9.820345236526553,372633.00000000006
43.79858266666667,11.253325666666669,11,122.7,45.2,721,25.2,45.5,9.45605759886466,0016c001f0116140,1748272024555,2025-05-26 17:07:04,2009765600.0,137.0,-84.0,-13.0,39440,28.55280172413793,1126122.5,37155,9.816336966760868,364726.0
43.79861433333333,11.2533545,12,123.4,45.2,280,25.3,45.7,9.18943378199845,0016c001f0116140,1748272476509,2025-05-26 17:14:36,2009609400.0,137.0,-84.0,-13.0,38345,19.53402008084496,749032.0,39710,9.820574162679426,389975.0
43.79868666666667,11.253344833333331,10,108.7,45.2,3233,26.8,44.7,8.993952299011534,0016c001f0116140,1748258432497,2025-05-26 13:20:32,2009921900.0,137.0,-86.0,-14.5,38570,17.83041223749028,687719.0,37645,9.820746447071324,369702.00000000006
43.798662666666665,11.253351166666668,11,110.5,45.2,2208,26.7,44.2,9.222618937458153,0016c001f0116140,1748258879521,2025-05-26 13:27:59,2009609400.0,137.0,-85.0,-13.8,40460,17.45308947108255,706152.0,38250,9.82124183006536,375662.5
43.798666833333336,11.253362166666667,10,110.4,45.2,1730,26.5,44.4,9.404838586789868,0016c001f0116140,1748259060551,2025-05-26 13:31:00,2009921900.0,137.0,-85.0,-14.0,39720,17.599181772406848,699039.5,40285,9.820628025319598,395624.0
