-180,-177,-174,-171,-168,-165,-162,-159,-156,-153,-150,-147,-144,-141,-138,-135,-132,-129,-126,-123,-120,-117,-114,-111,-108,-105,-102,-99,-96,-93,-90,-87,-84,-81,-78,-75,-72,-69,-66,-63,-60,-57,-54,-51,-48,-45,-42,-39,-36,-33,-30,-27,-24,-21,-18,-15,-12,-9,-6,-3,0,3,6,9,12,15,18,21,24,27,30,33,36,39,42,45,48,51,54,57,60,63,66,69,72,75,78,81,84,87,90,93,96,99,102,105,108,111,114,117,120,123,126,129,132,135,138,141,144,147,150,153,156,159,162,165,168,171,174,177,180
17.0598234030306,18.0215936236188,18.3108332069522,19.3421713021903,19.9960855879045,20.3825832069521,20.6656175206776,20.7764855879045,20.2482726008915,19.6975881089129,18.6941427307617,17.3087877524067,15.3829410500894,12.7973436236188,9.74851502513395,5.7552776513966,2.8455998736188,3.76476457950117,6.20953112361883,8.61308810891293,10.45088222656,11.76812108574,13.0389089645279,13.9522645795012,14.9204192284575,15.9241469324423,16.7705586971482,17.4924443180632,17.925657016476,18.3156175206776,18.5433427307617,18.3509713021902,17.999857016476,17.2683029039218,16.5380284450474,15.7309704618541,15.8499089645279,16.4682811236188,17.6065998736188,18.5518234030306,19.2498234030306,20.0318106844296,20.4105998736188,20.7504863601053,21.0996561236188,21.4466214952404,21.5775292853835,21.8640586971482,21.9855141593331,21.9025881089129,22.0714284450474,21.9931175206776,22.2047271463461,22.1747186236188,22.4373029039218,22.7029116383247,23.1220855879045,23.4876284450474,23.7594998736188,23.8205292853835,23.6963528147953,23.7571713021903,23.5641998736188,23.1851427307617,22.6984410500894,22.4250855879045,21.9042422978612,21.4134704618541,20.9699713021902,20.4410311236188,20.0029695705885,19.8231998736188,19.3823234030306,18.7645554291744,18.0433427307617,16.935857016476,15.492057016476,13.8148786614976,12.1842119948309,10.6023332069522,9.83757563119457,10.1108786614976,10.5729141593331,10.7336284450474,10.5846763442071,10.0151513887703,9.32122209584104,8.97947046185412,9.57048558790453,10.9394544190734,12.2441175206776,13.6803998736188,14.7404704618541,15.3324116383247,15.7371427307617,15.7451998736188,15.3910855879045,14.6563141593331,13.6384165402855,11.972818055437,9.51190896452791,5.64479399126588,-0.768055681936737,-5.80863649001756,1.25414273076168,4.50308558790451,5.74745701647596,5.59554273076166,4.62772209584104,4.52993737361882,6.86088222656,9.81343737361882,12.2154855879046,13.9503141593331,15.0867939912659,15.9274998736188,16.4534284450474,16.7042855879045,16.9897351677365,17.3716284450474,17.0598234030306
